stcc4,region,mode,ton,value,dir
3499,42045,all,5587.743413,20699985.2,out
3500,42045,all,3536.813439,367031795.7,out
3511,42045,all,98.26993122,951958.0065,out
3519,42045,all,7411.60499,73951749.73,out
3522,42045,all,690.9271061,4915996.398,out
3531,42045,all,922.6759153,6432292.742,out
3533,42045,all,5.13775469,56666.1275,out
3534,42045,all,113.0378706,625165.1565,out
3535,42045,all,843.4249098,5529835.036,out
3536,42045,all,1.4848641,9933.2646,out
3537,42045,all,6751.172811,24659971.86,out
3541,42045,all,77.40199582,1290259.96,out
3542,42045,all,162.9840511,2044505.728,out
3544,42045,all,1224.71639,13937629.08,out
3545,42045,all,39.07368006,657020.2643,out
3548,42045,all,686.574577,7686558.321,out
3551,42045,all,2028.49534,23749310.28,out
3552,42045,all,34.9663821,341009.8804,out
3553,42045,all,125.4271735,1494286.066,out
3554,42045,all,106.1526503,1170918.7,out
3555,42045,all,581.0594201,5998212.234,out
3559,42045,all,730.9626125,7163698.682,out
3561,42045,all,6108.175377,82202381.96,out
3562,42045,all,1142.125644,13688475.23,out
3564,42045,all,136.8984394,1591889.093,out
3566,42045,all,7950.633986,58515381.25,out
3567,42045,all,283.7337947,3174765.863,out
3569,42045,all,8685.214044,88475030.04,out
3573,42045,all,783.1133515,39958333.97,out
3574,42045,all,110.5094839,474386.4499,out
3576,42045,all,65.19884264,711383.8029,out
3579,42045,all,9.84664726,154160.5246,out
3582,42045,all,3.67704854,22673.59024,out
3585,42045,all,1863.130345,18965639.31,out
3589,42045,all,670.8932208,7856063.318,out
3599,42045,all,11997.40519,73818061.08,out
3600,42045,all,19888.36944,4465415292,out
3611,42045,all,144.0253858,38704708.27,out
3612,42045,all,136.0860159,2222149.104,out
3613,42045,all,825.1065768,18087979.8,out
3621,42045,all,990.7806345,9497305.883,out
3622,42045,all,1305.278501,28347235.59,out
3623,42045,all,11.51827733,95247.40519,out
3624,42045,all,2300.566803,7749853.058,out
3629,42045,all,5654.820504,41715152.58,out
3631,42045,all,1.84835967,11378.4241,out
3633,42045,all,11.11705525,68740.1748,out
3634,42045,all,30.44167555,141772.3691,out
3639,42045,all,615.3461633,6451541.102,out
3641,42045,all,59.04865564,723517.0069,out
3642,42045,all,657.6185781,7446350.057,out
3643,42045,all,815.0345906,7789638.163,out
3644,42045,all,332.4503525,2425784.856,out
3651,42045,all,799.0845101,8800948.169,out
3652,42045,all,8.354290678,223340.0145,out
3662,42045,all,125.7730954,11722888.8,out
3674,42045,all,87.84053773,2683102.388,out
3679,42045,all,2635.681791,14247746.67,out
3691,42045,all,314.797669,1386703.398,out
3693,42045,all,726.9212466,15509654.15,out
3694,42045,all,816.6150059,8371824.045,out
3699,42045,all,451.7432521,4880142.675,out
3700,42045,all,4136.95474,941001985.2,out
3711,42045,all,268896.4462,2453763738,out
3714,42045,all,6417.736166,55402380.72,out
3722,42045,all,1737.36967,206725695.7,out
3723,42045,all,389.2321726,78283716.61,out
3729,42045,all,420.7148167,81065933.13,out
3732,42045,all,17.92893257,316578.801,out
3741,42045,all,328.7875445,290775.3727,out
3742,42045,all,3140.001185,2977709.628,out
3751,42045,all,127.5727677,772297.0493,out
3769,42045,all,1173.801,304778084.3,out
3799,42045,all,39.8990099,225619.8628,out
3800,42045,all,2138.82089,435498985.1,out
3811,42045,all,680.89963,55156221.15,out
3821,42045,all,460.4377343,29839530.49,out
3822,42045,all,62.12923859,4001943.335,out
3831,42045,all,14.86305157,632107.005,out
3841,42045,all,5485.106414,32906004.91,out
3842,42045,all,106.1236187,1242223.503,out
3843,42045,all,540.0459424,11602438.93,out
3851,42045,all,180.2759484,13910088.18,out
3861,42045,all,1173.206092,20835375.03,out
3900,42045,all,2584.250402,1582313415,out
3911,42045,all,3.18513939,544061.365,out
3914,42045,all,7.38266827,37340.31039,out
3943,42045,all,13.30424042,106534.3271,out
3955,42045,all,2.249386922,7076.133434,out
3961,42045,all,556.0603738,2006582.013,out
3991,42045,all,2.5121365,11410.67,out
3992,42045,all,10501.77338,53100858.03,out
3993,42045,all,6417.722003,23966246.42,out
3996,42045,all,31.13908311,5210.683434,out
3999,42045,all,5373.757015,37671771.79,out
4021,42045,all,59528.50828,15425559.03,out
4022,42045,all,67275.45775,14493977.86,out
4024,42045,all,66997.91773,14028671.45,out
4029,42045,all,62289.0375,14474215.43,out
4111,42045,all,7006.461395,22027967.42,out
4211,42045,all,5334.342247,21824390.52,out
4221,42045,all,0,0,out
4311,42045,all,11852.96309,30990573.01,out
4611,42045,all,3325.786483,360690219.1,out
5010,42045,all,635450.2949,711389553.1,out
5021,42045,all,34349.26688,145286447.5,out
5031,42045,all,280.412476,2849541.18,out
5032,42045,all,52952.18456,538098155.9,out
113,42091,all,24552.02572,3224440.13,out
114,42091,all,6384.93727,1413845.011,out
119,42091,all,33222.81334,18122724.53,out
122,42091,all,5818.833621,6621437.117,out
129,42091,all,40.6148238,90984.7022,out
139,42091,all,2342.308098,3165457.588,out
141,42091,all,1667.91851,2961261.057,out
142,42091,all,11253.91534,9687768.178,out
151,42091,all,443.6870881,925492.6767,out
191,42091,all,108.4375707,350929.6081,out
842,42091,all,156.5459437,316352.0611,out
861,42091,all,1871.768801,1752378.683,out
1411,42091,all,119592.6668,21986306.23,out
1421,42091,all,6610250.99,59421149.76,out
1441,42091,all,385793.6308,2970610.875,out
2011,42091,all,119975.9946,383624885.5,out
2012,42091,all,113350.1315,365997501.2,out
2013,42091,all,110323.3744,357007057.4,out
2015,42091,all,5857.664601,18493246.31,out
2016,42091,all,5558.781342,15476849.8,out
2017,42091,all,7819.224747,22452127.26,out
2021,42091,all,10399.11608,6771430.406,out
2024,42091,all,1699.53663,2155626.565,out
2026,42091,all,1022846.659,905199003.5,out
2033,42091,all,9879.741596,7821215.135,out
2036,42091,all,488.8098473,1031369.916,out
2038,42091,all,15353.14328,29424733.74,out
2042,42091,all,118867.6175,21567315.45,out
2045,42091,all,20332.92614,19565993.35,out
2051,42091,all,92829.22536,226274480.5,out
2052,42091,all,876.7868179,2016693.625,out
2071,42091,all,70544.43578,166465439.7,out
2086,42091,all,113802.739,68646348.81,out
2087,42091,all,46643.38511,68461499.98,out
2097,42091,all,29263.66187,13044759.75,out
2099,42091,all,31209.63489,35281124.7,out
2121,42091,all,75753.54537,1201565756,out
2131,42091,all,39314.95516,623282933.5,out
2211,42091,all,4960.859591,32438012.31,out
2222,42091,all,1337.839143,9397538.049,out
2231,42091,all,1185.655444,8959465.479,out
2241,42091,all,3770.920634,16124758.81,out
2251,42091,all,96.71070552,1066092.736,out
2284,42091,all,820.5668147,3935272.293,out
2292,42091,all,14.3243275,89611.018,out
2293,42091,all,1054.040697,5618468.613,out
2294,42091,all,1403.009069,5669887.015,out
2298,42091,all,2693.100151,16225478.75,out
2299,42091,all,26.33483116,136520.1368,out
2331,42091,all,10.69929817,150145.4148,out
2371,42091,all,1.005324,5337.8394,out
2384,42091,all,1.149384,25283.594,out
2385,42091,all,18.2294293,221322.1192,out
2386,42091,all,15.04023971,228376.7566,out
2387,42091,all,23.9324174,66454.62961,out
2391,42091,all,4276.446204,14449430.13,out
2392,42091,all,33.08738476,136829.4215,out
2393,42091,all,189.294913,1019666.052,out
2395,42091,all,1114.82431,6306234.89,out
2396,42091,all,435.2056846,2383021.002,out
2429,42091,all,1928.781129,1118974.517,out
2431,42091,all,14915.17476,16627933.11,out
2433,42091,all,224.6535256,342702.2615,out
2434,42091,all,1934.690664,8477319.753,out
2439,42091,all,8363.126605,13904472.82,out
2441,42091,all,7381.772354,5378749.344,out
2492,42091,all,121.8361982,81980.53857,out
2493,42091,all,95.8789069,65269.80039,out
2494,42091,all,579.7442994,400043.241,out
2495,42091,all,74.6622811,56076.54654,out
2496,42091,all,93.976936,63975.02804,out
2497,42091,all,640.9520985,436329.7045,out
2498,42091,all,4207.709942,2864408.846,out
2499,42091,all,2778.91679,1487510.721,out
2511,42091,all,921.3979419,1729435.508,out
2512,42091,all,342.0786011,1619694.571,out
2514,42091,all,375.0001839,1714808.123,out
2517,42091,all,8.20172732,50899.9384,out
2518,42091,all,3151.616414,14233923.41,out
2519,42091,all,40422.25459,184624090,out
2531,42091,all,178.6092555,1032675.185,out
2541,42091,all,1626.223863,6033528.344,out
2542,42091,all,1546.565255,5903961.603,out
2591,42091,all,8146.419041,27507716.59,out
2643,42091,all,2364.831972,3140161.145,out
2644,42091,all,5073.46706,10828733.27,out
2645,42091,all,1046.776549,1834399.479,out
2647,42091,all,72418.47753,176002006.6,out
2649,42091,all,2027.55646,4159796.927,out
2651,42091,all,94245.68412,167209515.9,out
2655,42091,all,227.1353223,454700.0657,out
2711,42091,all,115619.2245,202582200.3,out
2721,42091,all,54169.24346,155397605.6,out
2731,42091,all,34.8529898,227226.9433,out
2741,42091,all,39836.95116,203503426.4,out
2761,42091,all,1710.128212,11267940.32,out
2771,42091,all,11240.39799,79745173.84,out
2781,42091,all,627.4070652,3370213.254,out
2791,42091,all,17961.10886,133602622.4,out
2831,42091,all,253810.9427,4630686896,out
2842,42091,all,21367.81042,36174605.58,out
2843,42091,all,1078.024019,2130883.334,out
2844,42091,all,60413.31687,242146073.8,out
2851,42091,all,79171.63663,219082049.9,out
2891,42091,all,53522.69498,130563021.4,out
2893,42091,all,592.6686445,2868230.884,out
2899,42091,all,9290.210078,29947010.71,out
2911,42091,all,1543718.547,1410252567,out
2912,42091,all,88238.40784,71677480.64,out
2951,42091,all,308391.0444,28822031.24,out
2991,42091,all,17936.87679,15368920.36,out
3031,42091,all,8784.741655,18904562.53,out
3041,42091,all,1077.702283,4497777.946,out
3061,42091,all,3733.118327,28435437.55,out
3071,42091,all,15537.21817,55099968.3,out
3072,42091,all,125222.4384,409797893.9,out
3111,42091,all,537.1107003,2372945.401,out
3141,42091,all,4.0980361,91188.871,out
3161,42091,all,875.9033168,10244737.89,out
3229,42091,all,1943.55644,6563598.972,out
3253,42091,all,435.8093506,227354.1658,out
3262,42091,all,1305.829136,7497162.93,out
3271,42091,all,645672.8184,89767124.5,out
3273,42091,all,253288.9296,17466999.7,out
3281,42091,all,87374.0702,12185293.85,out
3291,42091,all,6847.370201,20777878.84,out
3292,42091,all,225.8739753,36768.91986,out
3293,42091,all,16568.67727,87861470.89,out
3299,42091,all,2956.51469,1949123.465,out
3312,42091,all,321830.5273,447451029.8,out
3315,42091,all,21345.08753,82616479.56,out
3321,42091,all,4711.934149,11581703.03,out
3332,42091,all,16194.72166,25587660.46,out
3333,42091,all,3055.824273,4767085.968,out
3339,42091,all,2.943465259,291403.0656,out
3351,42091,all,12619.64083,45737241.06,out
3356,42091,all,400.6945587,1027174.617,out
3362,42091,all,124.4893116,375987.2038,out
3369,42091,all,1814.683369,4306835.533,out
3399,42091,all,63850.65637,136520700.1,out
3411,42091,all,16458.14747,47035202.83,out
3421,42091,all,74.76649597,1039162.074,out
3423,42091,all,226.9260114,3879731.427,out
3425,42091,all,222.754209,3248502.242,out
3428,42091,all,618.5062037,4548965.816,out
3429,42091,all,15.5369716,92335.4541,out
3432,42091,all,243.8959914,2271593.451,out
3433,42091,all,2403.391549,24212817.69,out
3441,42091,all,26447.42967,71097638.69,out
3442,42091,all,6179.111994,15331635.23,out
3443,42091,all,1240.01893,9712101.933,out
3444,42091,all,30767.08855,61405350.06,out
3446,42091,all,14454.2185,40156084.89,out
3449,42091,all,72058.247,201165551.7,out
3452,42091,all,91855.22774,417408320.3,out
3461,42091,all,2776.23602,13699954.83,out
3481,42091,all,8567.993385,19055698.46,out
3491,42091,all,7612.851268,18368782.44,out
3492,42091,all,928.6220678,1652803.308,out
3493,42091,all,9909.296738,18727932.33,out
3494,42091,all,37621.58881,185729038.2,out
3499,42091,all,40082.00093,148485132.7,out
3511,42091,all,1.0592859,10261.487,out
3519,42091,all,78.69919362,785247.3335,out
3522,42091,all,341.7577694,2431631.299,out
3534,42091,all,10533.66789,58257309.43,out
3535,42091,all,16114.26288,105651630.2,out
3536,42091,all,773.3549611,5173496.592,out
3537,42091,all,670.6194048,2449567.904,out
3541,42091,all,273.2232911,4554521.941,out
3544,42091,all,1229.842535,13995965.73,out
3545,42091,all,616.0987043,10359641.85,out
3548,42091,all,154.9514789,1734762.17,out
3551,42091,all,552.2696001,6465887.319,out
3552,42091,all,96.50735763,941188.6637,out
3554,42091,all,47.20683683,520715.8431,out
3555,42091,all,89.19985243,920800.2443,out
3559,42091,all,7041.67501,69010965.28,out
3561,42091,all,2021.488609,27204715.9,out
3562,42091,all,998.3637323,11965475.81,out
3564,42091,all,2484.408498,28889320.96,out
3566,42091,all,5494.95026,40441946.37,out
3567,42091,all,612.2963006,6851130.881,out
3569,42091,all,4674.922007,47622759.8,out
3573,42091,all,272.8141213,13920331.85,out
3574,42091,all,3671.617751,15761233.13,out
3589,42091,all,5214.766696,61064169.5,out
3599,42091,all,15773.76344,97053372.43,out
3611,42091,all,189.2113227,50847764.83,out
3621,42091,all,6916.324349,66297669.58,out
3622,42091,all,771.3112517,16750863.39,out
3629,42091,all,17997.49372,132766052.1,out
3642,42091,all,3442.917717,38984863.57,out
3651,42091,all,11.72492372,129135.8381,out
3652,42091,all,251.3125582,6718482.049,out
3661,42091,all,5953.227382,181275064.2,out
3662,42091,all,298.8073039,27850827.07,out
3671,42091,all,3414.71748,55954920.72,out
3674,42091,all,2867.054016,87574596.87,out
3679,42091,all,7998.354668,43236832.78,out
3691,42091,all,2183.478351,9618358.647,out
3692,42091,all,172.4513615,509196.0717,out
3693,42091,all,1343.342221,28661665.06,out
3694,42091,all,12621.08877,129389653.4,out
3699,42091,all,5103.641943,55134194.95,out
3713,42091,all,1566.243103,3066835.139,out
3714,42091,all,28205.34978,243488271.6,out
3715,42091,all,811.1461417,3079912.602,out
3723,42091,all,90.3319759,18167877.68,out
3729,42091,all,43.33670623,8350384.58,out
3741,42091,all,9214.937584,8149569.397,out
3742,42091,all,9179.045244,8583372.397,out
3791,42091,all,201.6901478,588981.3737,out
3799,42091,all,17.63418143,99717.3122,out
3811,42091,all,10.52537767,852607.402,out
3821,42091,all,2694.849075,174644748.7,out
3831,42091,all,78.60493522,3342969.678,out
3841,42091,all,3439.097939,20631682.69,out
3842,42091,all,5894.176688,68993923.77,out
3843,42091,all,4022.4027,86417982.71,out
3871,42091,all,673.1640743,8684023.676,out
3911,42091,all,27.47336256,4692791.746,out
3931,42091,all,687.9252708,2959485.401,out
3943,42091,all,46.2965458,370721.7584,out
3953,42091,all,298.6957383,1245669.142,out
3961,42091,all,164.8832947,594992.683,out
3963,42091,all,177.7160393,482067.8642,out
3964,42091,all,162.7630535,471274.3353,out
3993,42091,all,7823.47036,29215852.3,out
3996,42091,all,24.39705054,4082.500041,out
3999,42091,all,7018.30737,49200598.71,out
4021,42091,all,144603.762,38301609.71,out
4022,42091,all,202665.9931,43662823.7,out
4024,42091,all,197081.4474,41339534.17,out
4029,42091,all,199901.8753,47198513.7,out
4111,42091,all,4294.087132,13500397.19,out
4211,42091,all,3279.495187,13417396.54,out
4221,42091,all,0,0,out
4311,42091,all,7420.688558,19402017.27,out
5010,42091,all,2392809.562,2678761404,out
5021,42091,all,33900.36707,143387744.2,out
5031,42091,all,271.688838,2760891.91,out
114,42101,all,12708.18793,2814030.38,out
115,42101,all,34089.98326,65425154.28,out
119,42101,all,475.647091,259460.9063,out
121,42101,all,134645.0805,102434876.5,out
122,42101,all,418459.4118,476178354.5,out
123,42101,all,576994.2673,999081990.6,out
129,42101,all,275417.4884,621756415.8,out
133,42101,all,15831.88566,18696765.18,out
134,42101,all,2564.353015,5083401.659,out
139,42101,all,97490.21772,131750877.7,out
191,42101,all,503.8969008,1630729.463,out
192,42101,all,17338.55708,27650109.53,out
842,42101,all,2206.847606,4459654.254,out
912,42101,all,8801.814594,63159205.7,out
913,42101,all,97.4045057,275932.0789,out
1051,42101,all,30.9686923,836.15471,out
1061,42101,all,21.313994,154.7396011,out
1092,42101,all,378.6428856,1318494.782,out
1411,42101,all,24.0806983,4427.07415,out
1441,42101,all,10186.12918,77937.19458,out
1471,42101,all,897861.4695,58536258.81,out
1491,42101,all,921540.0582,33331824.8,out
1929,42101,all,4419.907883,54584746.99,out
1951,42101,all,69.74335436,2843544.701,out
1961,42101,all,84.83497289,1701633.418,out
2011,42101,all,87672.17685,280332984.9,out
2012,42101,all,215067.7142,694434540.5,out
2013,42101,all,31580.58954,102194965.1,out
2014,42101,all,34978.75829,16978505.2,out
2015,42101,all,4954.860234,15643000.85,out
2016,42101,all,9126.928871,25411343.68,out
2017,42101,all,7454.243623,21404120.39,out
2021,42101,all,8208.403021,5344937.887,out
2023,42101,all,52563.51302,74886778.72,out
2024,42101,all,530.4369867,672785.7657,out
2025,42101,all,5880.431397,15071904.5,out
2026,42101,all,286370.4179,253432139.5,out
2031,42101,all,1627.662999,940722.2665,out
2032,42101,all,200.0189881,261921.6644,out
2033,42101,all,82550.2095,65410653.39,out
2034,42101,all,256829.7716,223842241.2,out
2035,42101,all,3683.208295,3072890.374,out
2037,42101,all,2704.83393,2667270.999,out
2038,42101,all,3542.206691,6788739.647,out
2039,42101,all,9558.284,16699262.79,out
2042,42101,all,1680,359116.08,out
2044,42101,all,347.0938199,163413.3288,out
2045,42101,all,7985.985151,7684763.842,out
2046,42101,all,27526.17293,11618656.62,out
2047,42101,all,4673.458465,1688699.315,out
2051,42101,all,298977.755,728768714.7,out
2052,42101,all,114359.4247,263037617.2,out
2062,42101,all,51662.5778,23194348.97,out
2071,42101,all,66583.35751,157247103.1,out
2082,42101,all,38074.46693,34949272.23,out
2083,42101,all,376.4780509,187230.6078,out
2084,42101,all,49939.57571,102102157.6,out
2085,42101,all,40078.44067,44091460.86,out
2086,42101,all,1892951.844,1141846252,out
2087,42101,all,6113.595532,8973317.822,out
2092,42101,all,2508.199884,972612.6042,out
2094,42101,all,24.8554695,86543.3122,out
2095,42101,all,170.799572,662813.416,out
2096,42101,all,12.6843972,13094.8984,out
2097,42101,all,5291.584604,2358810.967,out
2098,42101,all,625.029885,1018806.261,out
2099,42101,all,123428.3344,140010682.2,out
2121,42101,all,344.3827438,5462430.824,out
2131,42101,all,521.3535345,8265321.922,out
2211,42101,all,119.8951997,783969.3387,out
2221,42101,all,395.4451266,2293094.995,out
